"UF","cod_Inst","cod_Curso","cor_raca","renda_num","renda_valor","renda","cota","ensino_medio","motivo","sexo","nome_curso"
25,2564,13410,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Maior parte escola particular","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Vocação","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Influência familiar","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Influência familiar","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Não quero declarar",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Preta",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Preta",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Influência familiar","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Valorização Profissional","M","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Influência familiar","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Baixa concorrência","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13410,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Baixa concorrência","F","PEDAGOGIA (LICENCIATURA)"
25,2564,13436,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Outro","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Indígena",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Preta",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Mais de uma cota","Todo escola pública","Vocação","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola particular","Vocação","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Outro","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Maior parte escola particular","Outro","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Étnico-racial","Todo escola pública","Vocação","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Influência familiar","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Preta",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Maior parte escola particular","Vocação","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","F","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13436,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","M","CIENCIAS SOCIAIS (LICENCIATURA)"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Influência familiar","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Preta",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Outro","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Amarela",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Baixa concorrência","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Não quero declarar",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Maior parte escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Não quero declarar",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Escola pública","Todo escola pública","Outro","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Preta",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola pública","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Não quero declarar",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Não quero declarar",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Preta",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola pública","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Não quero declarar",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Influência familiar","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Outro","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Amarela",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Vocação","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Não quero declarar",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Não quero declarar",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Mais de uma cota","Todo escola pública","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Baixa concorrência","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Influência familiar","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Vocação","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Amarela",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Inserção no Mercado de Trabalho","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Influência familiar","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Valorização Profissional","F","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Preta",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Outro","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
25,2564,13438,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","M","ENGENHARIA ELÉTRICA"
